"contrato;periodo;mes;nombre_banco;tipo_archivo_recaudo;total_recaudo;total_transacciones;periodo_mes"
"alumbrado publico;2015;2;itau;presencial;2905000;5;2015/2"
"alumbrado publico;2015;2;occidente;presencial;48518053;33;2015/2"
"alumbrado publico;2015;2;popular;presencial;179655;12;2015/2"
"alumbrado publico;2015;2;sudameris;presencial;4119487;144;2015/2"
"circulacion y transito;2015;2;no definido;presencial;1186129797;222;2015/2"
"circulacion y transito;2015;2;bbva;presencial;1229976311;18;2015/2"
"circulacion y transito;2015;2;davivienda;presencial;65965;4;2015/2"
"circulacion y transito;2015;2;occidente;presencial;148745;21;2015/2"
"circulacion y transito;2015;2;popular;presencial;9357164;2454;2015/2"
"constructores;2015;2;no definido;presencial;263602778;8;2015/2"
"cuotas partes jubilatorias;2015;2;no definido;presencial;174634768;14;2015/2"
"cuotas partes jubilatorias;2015;2;davivienda;presencial;19060488;4;2015/2"
"deguello de ganado;2015;2;no definido;presencial;153052850;2;2015/2"
"delineacion urbana;2015;2;no definido;presencial;692445483;123;2015/2"
"delineacion urbana;2015;2;av villas;presencial;265835;1;2015/2"
"delineacion urbana;2015;2;bbva;presencial;5268244;4;2015/2"
"delineacion urbana;2015;2;bogota;presencial;30616411;12;2015/2"
"delineacion urbana;2015;2;colpatria;presencial;1076873;2;2015/2"
"delineacion urbana;2015;2;davivienda;presencial;11528508;24;2015/2"
"delineacion urbana;2015;2;occidente;presencial;2092165;10;2015/2"
"espectaculos publicos;2015;2;no definido;presencial;30517552;3;2015/2"
"espectaculos publicos;2015;2;bancolombia;presencial;48834770;1;2015/2"
"espectaculos publicos;2015;2;bogota;presencial;465735481;9;2015/2"
"espectaculos publicos;2015;2;davivienda;presencial;924107;1;2015/2"
"espectaculos publicos;2015;2;itau;presencial;3813516;5;2015/2"
"estampilla procultura;2015;2;bbva;presencial;772785;1;2015/2"
"estampilla procultura;2015;2;bogota;presencial;9352058;2;2015/2"
"estampilla procultura;2015;2;occidente;presencial;622000;1;2015/2"
"impuesto predial;2015;2;no definido;presencial;64426584220;158246;2015/2"
"impuesto predial;2015;2;agrario;presencial;102330417;678;2015/2"
"impuesto predial;2015;2;av villas;presencial;1000171207;3945;2015/2"
"impuesto predial;2015;2;bancolombia;presencial;11490644167;9720;2015/2"
"impuesto predial;2015;2;bbva;presencial;3579158367;4118;2015/2"
"impuesto predial;2015;2;bogota;presencial;13291277520;20595;2015/2"
"impuesto predial;2015;2;caja social;presencial;1164122052;5184;2015/2"
"impuesto predial;2015;2;colpatria;presencial;1725952257;2000;2015/2"
"impuesto predial;2015;2;davivienda;presencial;7321422330;15469;2015/2"
"impuesto predial;2015;2;itau;presencial;1040684259;1379;2015/2"
"impuesto predial;2015;2;occidente;presencial;19840111895;34685;2015/2"
"impuesto predial;2015;2;popular;presencial;1016633658;3474;2015/2"
"impuesto predial;2015;2;sudameris;presencial;890356999;3230;2015/2"
"impuesto telefonico;2015;2;no definido;presencial;2144183819;1;2015/2"
"industria y comercio;2015;2;no definido;presencial;15745581105;24825;2015/2"
"industria y comercio;2015;2;agrario;presencial;10574889;65;2015/2"
"industria y comercio;2015;2;av villas;presencial;149583233;387;2015/2"
"industria y comercio;2015;2;bancolombia;presencial;6758708844;2672;2015/2"
"industria y comercio;2015;2;bbva;presencial;2216320087;438;2015/2"
"industria y comercio;2015;2;bogota;presencial;7371955258;5433;2015/2"
"industria y comercio;2015;2;caja social;presencial;103335044;707;2015/2"
"industria y comercio;2015;2;colpatria;presencial;180957288;341;2015/2"
"industria y comercio;2015;2;davivienda;presencial;1044294100;2083;2015/2"
"industria y comercio;2015;2;itau;presencial;155375066;230;2015/2"
"industria y comercio;2015;2;occidente;presencial;3874390954;2238;2015/2"
"industria y comercio;2015;2;popular;presencial;226690799;400;2015/2"
"industria y comercio;2015;2;sudameris;presencial;283746531;392;2015/2"
"ingresos no tributarios;2015;2;no definido;presencial;3752906432;28046;2015/2"
"ingresos no tributarios;2015;2;agrario;presencial;456501;2;2015/2"
"ingresos no tributarios;2015;2;av villas;presencial;1811721;16;2015/2"
"ingresos no tributarios;2015;2;bancolombia;presencial;80458609;444;2015/2"
"ingresos no tributarios;2015;2;bbva;presencial;4969768;33;2015/2"
"ingresos no tributarios;2015;2;bogota;presencial;39951693;94;2015/2"
"ingresos no tributarios;2015;2;caja social;presencial;16480537;305;2015/2"
"ingresos no tributarios;2015;2;colpatria;presencial;1428036;5;2015/2"
"ingresos no tributarios;2015;2;davivienda;presencial;1015296194;301;2015/2"
"ingresos no tributarios;2015;2;occidente;presencial;1013385085;5492;2015/2"
"ingresos no tributarios;2015;2;popular;presencial;4275189453;44825;2015/2"
"otros ingresos;2015;2;no definido;presencial;3593461302;487;2015/2"
"otros ingresos;2015;2;agrario;presencial;42513;1;2015/2"
"otros ingresos;2015;2;av villas;presencial;89335;1;2015/2"
"otros ingresos;2015;2;bancolombia;presencial;114361566;15;2015/2"
"otros ingresos;2015;2;bbva;presencial;51075711;18;2015/2"
"otros ingresos;2015;2;bogota;presencial;1567340919;87;2015/2"
"otros ingresos;2015;2;caja social;presencial;236928;11;2015/2"
"otros ingresos;2015;2;colpatria;presencial;208028;3;2015/2"
"otros ingresos;2015;2;davivienda;presencial;11382921;13;2015/2"
"otros ingresos;2015;2;itau;presencial;136337770453;3;2015/2"
"otros ingresos;2015;2;occidente;presencial;279620252;76;2015/2"
"otros ingresos;2015;2;popular;presencial;441720399;18;2015/2"
"otros ingresos;2015;2;sudameris;presencial;484735;2;2015/2"
"otros ingresos tributarios;2015;2;no definido;presencial;19964969;8;2015/2"
"otros ingresos tributarios;2015;2;bbva;presencial;41836;1;2015/2"
"otros ingresos tributarios;2015;2;bogota;presencial;11885521;4;2015/2"
"otros ingresos tributarios;2015;2;davivienda;presencial;976500;1;2015/2"
"publicidad exterior visual;2015;2;no definido;presencial;203544270;438;2015/2"
"publicidad exterior visual;2015;2;agrario;presencial;404000;1;2015/2"
"publicidad exterior visual;2015;2;bogota;presencial;45604159;228;2015/2"
"publicidad exterior visual;2015;2;caja social;presencial;80000;1;2015/2"
"publicidad exterior visual;2015;2;davivienda;presencial;3347172;6;2015/2"
"publicidad exterior visual;2015;2;occidente;presencial;5491071;26;2015/2"
"publicidad exterior visual;2015;2;sudameris;presencial;2525000;20;2015/2"
"recursos fonset;2015;2;no definido;presencial;17904753682;32;2015/2"
"recursos fonset;2015;2;bbva;presencial;32479946;1;2015/2"
"recursos fonset;2015;2;bogota;presencial;295272459;10;2015/2"
"recursos fonset;2015;2;occidente;presencial;48748261;3;2015/2"
"rentas contractuales;2015;2;no definido;presencial;3094732578;406;2015/2"
"rentas contractuales;2015;2;av villas;presencial;3238241;5;2015/2"
"rentas contractuales;2015;2;bancolombia;presencial;2641668;2;2015/2"
"rentas contractuales;2015;2;bbva;presencial;19729924;3;2015/2"
"rentas contractuales;2015;2;bogota;presencial;172351893;55;2015/2"
"rentas contractuales;2015;2;caja social;presencial;11943851;49;2015/2"
"rentas contractuales;2015;2;colpatria;presencial;6183244;2;2015/2"
"rentas contractuales;2015;2;davivienda;presencial;44634774;45;2015/2"
"rentas contractuales;2015;2;itau;presencial;2629930;5;2015/2"
"rentas contractuales;2015;2;occidente;presencial;26369945;23;2015/2"
"rentas contractuales;2015;2;popular;presencial;1888926;8;2015/2"
"rentas contractuales;2015;2;sudameris;presencial;1488973;2;2015/2"
"retencion ica;2015;2;no definido;presencial;63240000;29;2015/2"
"retencion ica;2015;2;bbva;presencial;17459000;1;2015/2"
"retencion ica;2015;2;bogota;presencial;144580000;24;2015/2"
"retencion ica;2015;2;davivienda;presencial;37000;1;2015/2"
"retencion ica;2015;2;occidente;presencial;4018000;6;2015/2"
"servicios;2015;2;no definido;presencial;77391243;3241;2015/2"
"servicios;2015;2;av villas;presencial;234000;1;2015/2"
"servicios;2015;2;bancolombia;presencial;2993697;65;2015/2"
"servicios;2015;2;bbva;presencial;108952;5;2015/2"
"servicios;2015;2;bogota;presencial;18404229;42;2015/2"
"servicios;2015;2;caja social;presencial;1522000;21;2015/2"
"servicios;2015;2;colpatria;presencial;74000;1;2015/2"
"servicios;2015;2;davivienda;presencial;18191208;524;2015/2"
"servicios;2015;2;occidente;presencial;29905854;2011;2015/2"
"servicios;2015;2;popular;presencial;1127653101;34179;2015/2"
"sistema de ventas por club;2015;2;no definido;presencial;3690060;10;2015/2"
"sistema de ventas por club;2015;2;occidente;presencial;116200;1;2015/2"
"sobretasa a la gasolina;2015;2;no definido;presencial;7535593000;19;2015/2"
"transferencias;2015;2;no definido;presencial;1703280977;6;2015/2"
"transferencias;2015;2;bbva;presencial;1642724;1;2015/2"
"transferencias;2015;2;bogota;presencial;1587028931;28;2015/2"
"transferencias;2015;2;davivienda;presencial;26070030;1;2015/2"
"transferencias;2015;2;occidente;presencial;72544552;3;2015/2"
"transferencias;2015;2;popular;presencial;11689708;1;2015/2"
"alumbrado publico;2015;3;no definido;presencial;3616328452;1136;2015/3"
"alumbrado publico;2015;3;agrario;presencial;1157082;28;2015/3"
"alumbrado publico;2015;3;av villas;presencial;569570;19;2015/3"
"alumbrado publico;2015;3;bbva;presencial;1319822;13;2015/3"
"alumbrado publico;2015;3;bogota;presencial;17347852;73;2015/3"
"alumbrado publico;2015;3;caja social;presencial;710570;21;2015/3"
"alumbrado publico;2015;3;colpatria;presencial;100764;4;2015/3"
"alumbrado publico;2015;3;davivienda;presencial;4745517;41;2015/3"
"alumbrado publico;2015;3;itau;presencial;2905000;5;2015/3"
"alumbrado publico;2015;3;occidente;presencial;48312538;36;2015/3"
"alumbrado publico;2015;3;popular;presencial;271923;17;2015/3"
"alumbrado publico;2015;3;sudameris;presencial;3891949;134;2015/3"
"circulacion y transito;2015;3;no definido;presencial;1676421969;161;2015/3"
"circulacion y transito;2015;3;bbva;presencial;4273153542;33;2015/3"
"circulacion y transito;2015;3;davivienda;presencial;130780;3;2015/3"
"circulacion y transito;2015;3;occidente;presencial;267270;40;2015/3"
"circulacion y transito;2015;3;popular;presencial;13752386;3454;2015/3"
"constructores;2015;3;no definido;presencial;45750000;1;2015/3"
"constructores;2015;3;occidente;presencial;30206822;2;2015/3"
"cuotas partes jubilatorias;2015;3;no definido;presencial;12978843;10;2015/3"
"cuotas partes jubilatorias;2015;3;davivienda;presencial;31713098;24;2015/3"
"cuotas partes jubilatorias;2015;3;occidente;presencial;43119190;1;2015/3"
"cuotas partes jubilatorias;2015;3;popular;presencial;1243945;1;2015/3"
"deguello de ganado;2015;3;no definido;presencial;139922825;2;2015/3"
"delineacion urbana;2015;3;no definido;presencial;465468750;142;2015/3"
"delineacion urbana;2015;3;av villas;presencial;10176;1;2015/3"
"delineacion urbana;2015;3;bbva;presencial;46049261;1;2015/3"
"delineacion urbana;2015;3;bogota;presencial;149161716;21;2015/3"
"delineacion urbana;2015;3;caja social;presencial;506047;1;2015/3"
"delineacion urbana;2015;3;davivienda;presencial;1409901;18;2015/3"
"delineacion urbana;2015;3;occidente;presencial;5048107;14;2015/3"
"espectaculos publicos;2015;3;no definido;presencial;44227439;3;2015/3"
"espectaculos publicos;2015;3;bancolombia;presencial;184149792;2;2015/3"
"espectaculos publicos;2015;3;bogota;presencial;484375644;7;2015/3"
"espectaculos publicos;2015;3;itau;presencial;3519591;4;2015/3"
"espectaculos publicos;2015;3;popular;presencial;580000;1;2015/3"
"estampilla procultura;2015;3;bbva;presencial;2199968;1;2015/3"
"estampilla procultura;2015;3;bogota;presencial;27024096;4;2015/3"
"impuesto predial;2015;3;no definido;presencial;24427358042;85628;2015/3"
"impuesto predial;2015;3;agrario;presencial;62381202;410;2015/3"
"impuesto predial;2015;3;av villas;presencial;365034560;1938;2015/3"
"impuesto predial;2015;3;bancolombia;presencial;1059634537;1413;2015/3"
"impuesto predial;2015;3;bbva;presencial;647052821;1930;2015/3"
"impuesto predial;2015;3;bogota;presencial;2971278570;8984;2015/3"
"impuesto predial;2015;3;caja social;presencial;536872452;3058;2015/3"
"impuesto predial;2015;3;colpatria;presencial;343558780;1206;2015/3"
"impuesto predial;2015;3;davivienda;presencial;2054177613;6693;2015/3"
"impuesto predial;2015;3;itau;presencial;264260518;571;2015/3"
"impuesto predial;2015;3;occidente;presencial;3856027634;15856;2015/3"
"impuesto predial;2015;3;popular;presencial;403260198;1528;2015/3"
"impuesto predial;2015;3;sudameris;presencial;243318109;1915;2015/3"
"impuesto telefonico;2015;3;no definido;presencial;126777508;1;2015/3"
"impuesto telefonico;2015;3;bogota;presencial;2223018577;1;2015/3"
"industria y comercio;2015;3;no definido;presencial;13652784469;24516;2015/3"
"industria y comercio;2015;3;agrario;presencial;13620049;63;2015/3"
"industria y comercio;2015;3;av villas;presencial;166902274;411;2015/3"
"industria y comercio;2015;3;bancolombia;presencial;6935375462;2629;2015/3"
"industria y comercio;2015;3;bbva;presencial;1219141414;439;2015/3"
"industria y comercio;2015;3;bogota;presencial;6858845230;5329;2015/3"
"industria y comercio;2015;3;caja social;presencial;129473365;796;2015/3"
"industria y comercio;2015;3;colpatria;presencial;294638691;325;2015/3"
"industria y comercio;2015;3;davivienda;presencial;1263258944;2220;2015/3"
"industria y comercio;2015;3;itau;presencial;148465246;235;2015/3"
"industria y comercio;2015;3;occidente;presencial;4186238025;2292;2015/3"
"industria y comercio;2015;3;popular;presencial;220320603;404;2015/3"
"industria y comercio;2015;3;sudameris;presencial;236598164;376;2015/3"
"ingresos no tributarios;2015;3;no definido;presencial;3847293823;32599;2015/3"
"ingresos no tributarios;2015;3;agrario;presencial;45944;2;2015/3"
"ingresos no tributarios;2015;3;av villas;presencial;3929403;20;2015/3"
"ingresos no tributarios;2015;3;bancolombia;presencial;78973063;386;2015/3"
"ingresos no tributarios;2015;3;bbva;presencial;11321561;40;2015/3"
"ingresos no tributarios;2015;3;bogota;presencial;214068412;93;2015/3"
"ingresos no tributarios;2015;3;caja social;presencial;9567516;285;2015/3"
"ingresos no tributarios;2015;3;colpatria;presencial;9702666;13;2015/3"
"ingresos no tributarios;2015;3;davivienda;presencial;3886771069;318;2015/3"
"ingresos no tributarios;2015;3;itau;presencial;341260;2;2015/3"
"ingresos no tributarios;2015;3;occidente;presencial;865176798;4802;2015/3"
"ingresos no tributarios;2015;3;popular;presencial;4298834467;49122;2015/3"
"ingresos no tributarios;2015;3;sudameris;presencial;88250;1;2015/3"
"otros ingresos;2015;3;no definido;presencial;5973692572;450;2015/3"
"otros ingresos;2015;3;av villas;presencial;259;1;2015/3"
"otros ingresos;2015;3;bancolombia;presencial;1256407881;49;2015/3"
"otros ingresos;2015;3;bbva;presencial;44781375;28;2015/3"
"otros ingresos;2015;3;bogota;presencial;2163519993;73;2015/3"
"otros ingresos;2015;3;caja social;presencial;3581;2;2015/3"
"otros ingresos;2015;3;colpatria;presencial;78893;1;2015/3"
"otros ingresos;2015;3;davivienda;presencial;18234049;20;2015/3"
"otros ingresos;2015;3;itau;presencial;136329579418;2;2015/3"
"otros ingresos;2015;3;occidente;presencial;350970351;30;2015/3"
"otros ingresos;2015;3;popular;presencial;124739508;9;2015/3"
"otros ingresos;2015;3;sudameris;presencial;106938;1;2015/3"
"otros ingresos tributarios;2015;3;no definido;presencial;10857331;6;2015/3"
"otros ingresos tributarios;2015;3;bbva;presencial;138519;1;2015/3"
"otros ingresos tributarios;2015;3;bogota;presencial;2511000;2;2015/3"
"otros ingresos tributarios;2015;3;davivienda;presencial;8543455;2;2015/3"
"publicidad exterior visual;2015;3;no definido;presencial;102388139;418;2015/3"
"publicidad exterior visual;2015;3;av villas;presencial;202000;1;2015/3"
"publicidad exterior visual;2015;3;bogota;presencial;37341436;104;2015/3"
"publicidad exterior visual;2015;3;colpatria;presencial;1010000;8;2015/3"
"publicidad exterior visual;2015;3;davivienda;presencial;4711296;11;2015/3"
"publicidad exterior visual;2015;3;itau;presencial;202000;1;2015/3"
"publicidad exterior visual;2015;3;occidente;presencial;5825784;27;2015/3"
"publicidad exterior visual;2015;3;sudameris;presencial;2525000;20;2015/3"
"recursos fonset;2015;3;no definido;presencial;3031337968;8;2015/3"
"recursos fonset;2015;3;bbva;presencial;36883309;1;2015/3"
"recursos fonset;2015;3;bogota;presencial;646641527;10;2015/3"
