Banco;Contrato;Origen;Tipo archivo recaudo;Hora;Dia semana;Total recaudo;Total transacciones
nu pagamentos sa;facilidades;p;pagos web;17;4;839839;1
nu pagamentos sa;facilidades;p;pagos web;17;6;314957;2
nu pagamentos sa;facilidades;p;pagos web;18;1;193526;2
nu pagamentos sa;facilidades;p;pagos web;18;2;600839;4
nu pagamentos sa;facilidades;p;pagos web;18;3;2108704;6
nu pagamentos sa;facilidades;p;pagos web;18;4;1039303;3
nu pagamentos sa;facilidades;p;pagos web;18;6;188979;2
nu pagamentos sa;facilidades;p;pagos web;19;2;442914;2
nu pagamentos sa;facilidades;p;pagos web;19;3;3117113;2
nu pagamentos sa;facilidades;p;pagos web;19;6;851305;3
nu pagamentos sa;facilidades;p;pagos web;20;0;1219297;6
nu pagamentos sa;facilidades;p;pagos web;20;1;2450203;5
nu pagamentos sa;facilidades;p;pagos web;20;2;369592;1
nu pagamentos sa;facilidades;p;pagos web;20;3;1724239;3
nu pagamentos sa;facilidades;p;pagos web;20;4;460534;1
nu pagamentos sa;facilidades;p;pagos web;21;0;52544;1
nu pagamentos sa;facilidades;p;pagos web;21;1;513361;2
nu pagamentos sa;facilidades;p;pagos web;21;2;2221080;2
nu pagamentos sa;facilidades;p;pagos web;21;3;77068;1
nu pagamentos sa;facilidades;p;pagos web;21;4;2692189;3
nu pagamentos sa;facilidades;p;pagos web;21;6;2370860;2
nu pagamentos sa;facilidades;p;pagos web;22;0;1490802;2
nu pagamentos sa;facilidades;p;pagos web;22;1;140525;1
nu pagamentos sa;facilidades;p;pagos web;22;4;3436983;2
nu pagamentos sa;facilidades;p;pagos web;22;5;757931;1
nu pagamentos sa;facilidades;p;pagos web;23;0;897277;1
nu pagamentos sa;facilidades;p;pagos web;23;1;209221;1
nu pagamentos sa;facilidades;p;pagos web;23;2;603519;2
nu pagamentos sa;impuesto predial;a;pagos web;4;0;17928;1
nu pagamentos sa;impuesto predial;a;pagos web;5;1;368231;2
nu pagamentos sa;impuesto predial;a;pagos web;5;6;146340;1
nu pagamentos sa;impuesto predial;a;pagos web;6;0;455081;3
nu pagamentos sa;impuesto predial;a;pagos web;6;1;1684690;4
nu pagamentos sa;impuesto predial;a;pagos web;6;2;221946;1
nu pagamentos sa;impuesto predial;a;pagos web;6;4;2816962;4
nu pagamentos sa;impuesto predial;a;pagos web;6;5;727806;1
nu pagamentos sa;impuesto predial;a;pagos web;7;1;737336;1
nu pagamentos sa;impuesto predial;a;pagos web;7;2;6000352;3
nu pagamentos sa;impuesto predial;a;pagos web;7;3;278549;1
nu pagamentos sa;impuesto predial;a;pagos web;7;4;76417;1
nu pagamentos sa;impuesto predial;a;pagos web;8;0;656450;2
nu pagamentos sa;impuesto predial;a;pagos web;8;1;147851;2
nu pagamentos sa;impuesto predial;a;pagos web;8;2;340097;5
nu pagamentos sa;impuesto predial;a;pagos web;8;3;390552;2
nu pagamentos sa;impuesto predial;a;pagos web;8;4;1566774;3
nu pagamentos sa;impuesto predial;a;pagos web;8;5;676435;2
nu pagamentos sa;impuesto predial;a;pagos web;8;6;336826;1
nu pagamentos sa;impuesto predial;a;pagos web;9;0;1445308;3
nu pagamentos sa;impuesto predial;a;pagos web;9;1;502104;1
nu pagamentos sa;impuesto predial;a;pagos web;9;2;1679920;4
nu pagamentos sa;impuesto predial;a;pagos web;9;3;2087835;5
nu pagamentos sa;impuesto predial;a;pagos web;9;5;6919683;2
nu pagamentos sa;impuesto predial;a;pagos web;9;6;295269;1
nu pagamentos sa;impuesto predial;a;pagos web;10;0;1284167;5
nu pagamentos sa;impuesto predial;a;pagos web;10;1;200537;2
nu pagamentos sa;impuesto predial;a;pagos web;10;2;2302507;3
nu pagamentos sa;impuesto predial;a;pagos web;10;3;311850;4
nu pagamentos sa;impuesto predial;a;pagos web;10;4;505966;6
nu pagamentos sa;impuesto predial;a;pagos web;10;5;1041560;3
nu pagamentos sa;impuesto predial;a;pagos web;10;6;538310;4
nu pagamentos sa;impuesto predial;a;pagos web;11;0;3500704;4
nu pagamentos sa;impuesto predial;a;pagos web;11;2;2195313;4
nu pagamentos sa;impuesto predial;a;pagos web;11;3;962117;5
nu pagamentos sa;impuesto predial;a;pagos web;11;4;272932;1
nu pagamentos sa;impuesto predial;a;pagos web;11;5;687156;3
nu pagamentos sa;impuesto predial;a;pagos web;11;6;222328;2
nu pagamentos sa;impuesto predial;a;pagos web;12;0;438627;2
nu pagamentos sa;impuesto predial;a;pagos web;12;1;768556;4
nu pagamentos sa;impuesto predial;a;pagos web;12;2;2991742;5
nu pagamentos sa;impuesto predial;a;pagos web;12;3;664494;3
nu pagamentos sa;impuesto predial;a;pagos web;12;4;352885;1
nu pagamentos sa;impuesto predial;a;pagos web;12;5;1223510;2
nu pagamentos sa;impuesto predial;a;pagos web;13;0;827972;3
nu pagamentos sa;impuesto predial;a;pagos web;13;1;222004;1
nu pagamentos sa;impuesto predial;a;pagos web;13;2;4972787;4
nu pagamentos sa;impuesto predial;a;pagos web;13;5;607145;2
nu pagamentos sa;impuesto predial;a;pagos web;13;6;78123;1
nu pagamentos sa;impuesto predial;a;pagos web;14;0;3021605;4
nu pagamentos sa;impuesto predial;a;pagos web;14;1;1144116;3
nu pagamentos sa;impuesto predial;a;pagos web;14;2;144077;1
nu pagamentos sa;impuesto predial;a;pagos web;14;3;94376;1
nu pagamentos sa;impuesto predial;a;pagos web;14;4;833000;2
nu pagamentos sa;impuesto predial;a;pagos web;14;5;368853;3
nu pagamentos sa;impuesto predial;a;pagos web;15;0;1013101;3
nu pagamentos sa;impuesto predial;a;pagos web;15;1;58498;2
nu pagamentos sa;impuesto predial;a;pagos web;15;2;1543248;3
nu pagamentos sa;impuesto predial;a;pagos web;15;3;104972;1
nu pagamentos sa;impuesto predial;a;pagos web;15;4;1383093;2
nu pagamentos sa;impuesto predial;a;pagos web;15;5;74782;1
nu pagamentos sa;impuesto predial;a;pagos web;16;0;253116;2
nu pagamentos sa;impuesto predial;a;pagos web;16;1;1826820;4
nu pagamentos sa;impuesto predial;a;pagos web;16;2;1867460;3
nu pagamentos sa;impuesto predial;a;pagos web;16;3;2756327;3
nu pagamentos sa;impuesto predial;a;pagos web;16;4;2487347;3
nu pagamentos sa;impuesto predial;a;pagos web;16;5;445752;2
nu pagamentos sa;impuesto predial;a;pagos web;16;6;729387;1
nu pagamentos sa;impuesto predial;a;pagos web;17;0;115202;1
nu pagamentos sa;impuesto predial;a;pagos web;17;1;1560332;5
nu pagamentos sa;impuesto predial;a;pagos web;17;2;525447;1
nu pagamentos sa;impuesto predial;a;pagos web;17;5;621854;3
nu pagamentos sa;impuesto predial;a;pagos web;18;0;1384574;4
nu pagamentos sa;impuesto predial;a;pagos web;18;1;3798094;6
nu pagamentos sa;impuesto predial;a;pagos web;18;2;2800397;7
nu pagamentos sa;impuesto predial;a;pagos web;18;3;5371837;2
nu pagamentos sa;impuesto predial;a;pagos web;18;4;86240;1
nu pagamentos sa;impuesto predial;a;pagos web;18;5;38690;1
nu pagamentos sa;impuesto predial;a;pagos web;18;6;407213;1
nu pagamentos sa;impuesto predial;a;pagos web;19;0;1944362;2
nu pagamentos sa;impuesto predial;a;pagos web;19;1;2540053;5
nu pagamentos sa;impuesto predial;a;pagos web;19;2;3579140;3
nu pagamentos sa;impuesto predial;a;pagos web;19;3;942800;3
nu pagamentos sa;impuesto predial;a;pagos web;19;4;59030;1
nu pagamentos sa;impuesto predial;a;pagos web;19;6;409208;5
nu pagamentos sa;impuesto predial;a;pagos web;20;0;7912519;5
nu pagamentos sa;impuesto predial;a;pagos web;20;1;704577;4
nu pagamentos sa;impuesto predial;a;pagos web;20;2;1403166;7
nu pagamentos sa;impuesto predial;a;pagos web;20;3;1143396;6
nu pagamentos sa;impuesto predial;a;pagos web;20;4;2102069;3
nu pagamentos sa;impuesto predial;a;pagos web;20;6;877332;5
nu pagamentos sa;impuesto predial;a;pagos web;21;0;4061901;9
nu pagamentos sa;impuesto predial;a;pagos web;21;1;1717391;5
nu pagamentos sa;impuesto predial;a;pagos web;21;2;763447;2
nu pagamentos sa;impuesto predial;a;pagos web;21;3;250545;1
nu pagamentos sa;impuesto predial;a;pagos web;21;4;74856;1
nu pagamentos sa;impuesto predial;a;pagos web;21;5;1003038;3
nu pagamentos sa;impuesto predial;a;pagos web;21;6;315207;2
nu pagamentos sa;impuesto predial;a;pagos web;22;0;59381;1
nu pagamentos sa;impuesto predial;a;pagos web;22;1;224699;2
nu pagamentos sa;impuesto predial;a;pagos web;22;2;891942;3
nu pagamentos sa;impuesto predial;a;pagos web;22;3;927534;2
nu pagamentos sa;impuesto predial;a;pagos web;22;6;310459;2
nu pagamentos sa;impuesto predial;a;pagos web;23;0;203039;2
nu pagamentos sa;impuesto predial;a;pagos web;23;1;1208172;1
nu pagamentos sa;impuesto predial;a;pagos web;23;2;2062550;3
nu pagamentos sa;impuesto predial;a;pagos web;23;5;74782;1
nu pagamentos sa;impuesto predial;n;pagos web;5;0;245478;1
nu pagamentos sa;impuesto predial;n;pagos web;6;0;5350399;4
nu pagamentos sa;impuesto predial;n;pagos web;6;2;1474204;2
nu pagamentos sa;impuesto predial;n;pagos web;7;0;680964;2
nu pagamentos sa;impuesto predial;n;pagos web;7;1;114012;1
nu pagamentos sa;impuesto predial;n;pagos web;7;2;1863443;3
nu pagamentos sa;impuesto predial;n;pagos web;7;4;481020;1
nu pagamentos sa;impuesto predial;n;pagos web;8;0;1757111;5
nu pagamentos sa;impuesto predial;n;pagos web;8;1;7085146;8
nu pagamentos sa;impuesto predial;n;pagos web;8;2;1690201;4
nu pagamentos sa;impuesto predial;n;pagos web;8;3;2306532;2
nu pagamentos sa;impuesto predial;n;pagos web;8;4;6053257;5
nu pagamentos sa;impuesto predial;n;pagos web;8;5;4502980;1
nu pagamentos sa;impuesto predial;n;pagos web;8;6;930046;1
nu pagamentos sa;impuesto predial;n;pagos web;9;0;2829611;3
nu pagamentos sa;impuesto predial;n;pagos web;9;1;3558407;7
nu pagamentos sa;impuesto predial;n;pagos web;9;2;5920872;7
nu pagamentos sa;impuesto predial;n;pagos web;9;3;1254894;3
nu pagamentos sa;impuesto predial;n;pagos web;9;4;1659053;5
nu pagamentos sa;impuesto predial;n;pagos web;9;6;382747;1
nu pagamentos sa;impuesto predial;n;pagos web;10;0;16254901;5
nu pagamentos sa;impuesto predial;n;pagos web;10;1;4176654;9
nu pagamentos sa;impuesto predial;n;pagos web;10;2;6638571;6
nu pagamentos sa;impuesto predial;n;pagos web;10;3;158137;1
nu pagamentos sa;impuesto predial;n;pagos web;10;4;1286965;5
nu pagamentos sa;impuesto predial;n;pagos web;10;5;357367;2
nu pagamentos sa;impuesto predial;n;pagos web;10;6;172809;1
nu pagamentos sa;impuesto predial;n;pagos web;11;0;1542288;3
nu pagamentos sa;impuesto predial;n;pagos web;11;1;8290103;9
nu pagamentos sa;impuesto predial;n;pagos web;11;2;4404991;7
nu pagamentos sa;impuesto predial;n;pagos web;11;3;2591473;8
nu pagamentos sa;impuesto predial;n;pagos web;11;5;887238;1
nu pagamentos sa;impuesto predial;n;pagos web;12;0;1462289;5
nu pagamentos sa;impuesto predial;n;pagos web;12;1;2383845;7
nu pagamentos sa;impuesto predial;n;pagos web;12;2;1049123;2
nu pagamentos sa;impuesto predial;n;pagos web;12;3;4812989;4
nu pagamentos sa;impuesto predial;n;pagos web;12;4;1502344;5
nu pagamentos sa;impuesto predial;n;pagos web;12;5;1862707;2
nu pagamentos sa;impuesto predial;n;pagos web;12;6;71974;1
nu pagamentos sa;impuesto predial;n;pagos web;13;0;1333564;4
nu pagamentos sa;impuesto predial;n;pagos web;13;1;1218425;5
nu pagamentos sa;impuesto predial;n;pagos web;13;2;756183;2
nu pagamentos sa;impuesto predial;n;pagos web;13;3;2514386;4
nu pagamentos sa;impuesto predial;n;pagos web;13;4;3396966;4
nu pagamentos sa;impuesto predial;n;pagos web;13;5;105953;2
nu pagamentos sa;impuesto predial;n;pagos web;14;0;2845719;6
nu pagamentos sa;impuesto predial;n;pagos web;14;1;1343222;8
nu pagamentos sa;impuesto predial;n;pagos web;14;2;5103108;16
nu pagamentos sa;impuesto predial;n;pagos web;14;3;913849;2
nu pagamentos sa;impuesto predial;n;pagos web;14;4;1450300;4
nu pagamentos sa;impuesto predial;n;pagos web;14;6;100670;1
nu pagamentos sa;impuesto predial;n;pagos web;15;0;3141781;3
nu pagamentos sa;impuesto predial;n;pagos web;15;1;426825;3
nu pagamentos sa;impuesto predial;n;pagos web;15;2;7631038;5
nu pagamentos sa;impuesto predial;n;pagos web;15;3;2854119;3
nu pagamentos sa;impuesto predial;n;pagos web;15;4;2194111;4
nu pagamentos sa;impuesto predial;n;pagos web;15;5;182769;1
nu pagamentos sa;impuesto predial;n;pagos web;15;6;380593;2
nu pagamentos sa;impuesto predial;n;pagos web;16;0;2147032;3
nu pagamentos sa;impuesto predial;n;pagos web;16;1;570951;4
nu pagamentos sa;impuesto predial;n;pagos web;16;2;2977755;4
nu pagamentos sa;impuesto predial;n;pagos web;16;3;20882;1
nu pagamentos sa;impuesto predial;n;pagos web;16;4;2237651;4
nu pagamentos sa;impuesto predial;n;pagos web;16;6;1161037;2
nu pagamentos sa;impuesto predial;n;pagos web;17;0;1095897;4
nu pagamentos sa;impuesto predial;n;pagos web;17;1;9142851;12
nu pagamentos sa;impuesto predial;n;pagos web;17;2;1469292;4
nu pagamentos sa;impuesto predial;n;pagos web;17;3;5639754;3
nu pagamentos sa;impuesto predial;n;pagos web;17;5;4255036;4
nu pagamentos sa;impuesto predial;n;pagos web;17;6;6118254;4
nu pagamentos sa;impuesto predial;n;pagos web;18;0;1047900;2
nu pagamentos sa;impuesto predial;n;pagos web;18;1;4525188;6
nu pagamentos sa;impuesto predial;n;pagos web;18;2;315372;4
nu pagamentos sa;impuesto predial;n;pagos web;18;5;2575585;2
nu pagamentos sa;impuesto predial;n;pagos web;18;6;468353;2
nu pagamentos sa;impuesto predial;n;pagos web;19;0;2667519;5
nu pagamentos sa;impuesto predial;n;pagos web;19;1;717878;3
nu pagamentos sa;impuesto predial;n;pagos web;19;2;1779524;3
nu pagamentos sa;impuesto predial;n;pagos web;19;3;714680;2
nu pagamentos sa;impuesto predial;n;pagos web;19;4;630728;1
nu pagamentos sa;impuesto predial;n;pagos web;19;6;128656;1
nu pagamentos sa;impuesto predial;n;pagos web;20;0;2067611;3
nu pagamentos sa;impuesto predial;n;pagos web;20;1;791708;3
nu pagamentos sa;impuesto predial;n;pagos web;20;2;799793;5
nu pagamentos sa;impuesto predial;n;pagos web;20;3;1592494;3
nu pagamentos sa;impuesto predial;n;pagos web;20;4;472768;2
nu pagamentos sa;impuesto predial;n;pagos web;20;5;2650775;2
nu pagamentos sa;impuesto predial;n;pagos web;21;0;3316441;9
nu pagamentos sa;impuesto predial;n;pagos web;21;1;234489;3
nu pagamentos sa;impuesto predial;n;pagos web;21;2;4732701;6
nu pagamentos sa;impuesto predial;n;pagos web;21;3;793283;3
nu pagamentos sa;impuesto predial;n;pagos web;21;4;2231075;3
nu pagamentos sa;impuesto predial;n;pagos web;21;5;355479;1
nu pagamentos sa;impuesto predial;n;pagos web;21;6;411889;2
nu pagamentos sa;impuesto predial;n;pagos web;22;0;227180;1
nu pagamentos sa;impuesto predial;n;pagos web;22;2;1340022;4
nu pagamentos sa;impuesto predial;n;pagos web;22;4;398032;2
nu pagamentos sa;impuesto predial;n;pagos web;22;6;780178;3
nu pagamentos sa;impuesto predial;n;pagos web;23;1;1325847;3
nu pagamentos sa;impuesto predial;n;pagos web;23;5;819660;1
nu pagamentos sa;impuesto predial;p;pagos web;0;0;32818;1
nu pagamentos sa;impuesto predial;p;pagos web;0;1;1223679;3
nu pagamentos sa;impuesto predial;p;pagos web;0;2;547029;2
nu pagamentos sa;impuesto predial;p;pagos web;0;3;324898;1
nu pagamentos sa;impuesto predial;p;pagos web;0;5;721383;5
nu pagamentos sa;impuesto predial;p;pagos web;0;6;153346;1
nu pagamentos sa;impuesto predial;p;pagos web;1;0;508243;1
nu pagamentos sa;impuesto predial;p;pagos web;1;5;3725320;1
nu pagamentos sa;impuesto predial;p;pagos web;1;6;830904;2
nu pagamentos sa;impuesto predial;p;pagos web;2;1;2816967;1
nu pagamentos sa;impuesto predial;p;pagos web;3;2;195985;1
nu pagamentos sa;impuesto predial;p;pagos web;3;4;513346;2
nu pagamentos sa;impuesto predial;p;pagos web;4;0;295269;1
nu pagamentos sa;impuesto predial;p;pagos web;4;1;4133568;3
nu pagamentos sa;impuesto predial;p;pagos web;4;3;385529;1
nu pagamentos sa;impuesto predial;p;pagos web;4;6;673666;1
nu pagamentos sa;impuesto predial;p;pagos web;5;1;993065;3
nu pagamentos sa;impuesto predial;p;pagos web;5;2;95240;1
nu pagamentos sa;impuesto predial;p;pagos web;5;3;4126738;5
nu pagamentos sa;impuesto predial;p;pagos web;5;4;604063;3
nu pagamentos sa;impuesto predial;p;pagos web;5;5;676741;1
nu pagamentos sa;impuesto predial;p;pagos web;6;0;2197100;9
nu pagamentos sa;impuesto predial;p;pagos web;6;1;1719417;7
nu pagamentos sa;impuesto predial;p;pagos web;6;2;10591373;13
nu pagamentos sa;impuesto predial;p;pagos web;6;3;2347035;4
nu pagamentos sa;impuesto predial;p;pagos web;6;4;1110069;5
nu pagamentos sa;impuesto predial;p;pagos web;6;5;999511;2
nu pagamentos sa;impuesto predial;p;pagos web;6;6;725573;2
nu pagamentos sa;impuesto predial;p;pagos web;7;0;6086542;14
nu pagamentos sa;impuesto predial;p;pagos web;7;1;21653149;27
nu pagamentos sa;impuesto predial;p;pagos web;7;2;5345085;16
nu pagamentos sa;impuesto predial;p;pagos web;7;3;10460930;15
nu pagamentos sa;impuesto predial;p;pagos web;7;4;18795015;17
nu pagamentos sa;impuesto predial;p;pagos web;7;5;3874156;5
nu pagamentos sa;impuesto predial;p;pagos web;7;6;3107208;3
nu pagamentos sa;impuesto predial;p;pagos web;8;0;9595402;25
nu pagamentos sa;impuesto predial;p;pagos web;8;1;25810724;44
nu pagamentos sa;impuesto predial;p;pagos web;8;2;25396517;38
nu pagamentos sa;impuesto predial;p;pagos web;8;3;22293848;29
nu pagamentos sa;impuesto predial;p;pagos web;8;4;7884370;15
nu pagamentos sa;impuesto predial;p;pagos web;8;5;4562695;15
nu pagamentos sa;impuesto predial;p;pagos web;8;6;1802288;4
nu pagamentos sa;impuesto predial;p;pagos web;9;0;37496299;43
nu pagamentos sa;impuesto predial;p;pagos web;9;1;28078387;44
nu pagamentos sa;impuesto predial;p;pagos web;9;2;17480322;35
nu pagamentos sa;impuesto predial;p;pagos web;9;3;32031229;51
nu pagamentos sa;impuesto predial;p;pagos web;9;4;32814661;47
nu pagamentos sa;impuesto predial;p;pagos web;9;5;8334333;13
nu pagamentos sa;impuesto predial;p;pagos web;9;6;4322629;13
nu pagamentos sa;impuesto predial;p;pagos web;10;0;30764236;35
nu pagamentos sa;impuesto predial;p;pagos web;10;1;27743824;37
nu pagamentos sa;impuesto predial;p;pagos web;10;2;27176587;50
nu pagamentos sa;impuesto predial;p;pagos web;10;3;31523415;33
nu pagamentos sa;impuesto predial;p;pagos web;10;4;11706972;23
nu pagamentos sa;impuesto predial;p;pagos web;10;5;11017375;21
nu pagamentos sa;impuesto predial;p;pagos web;10;6;9505466;16
nu pagamentos sa;impuesto predial;p;pagos web;11;0;18661706;35
nu pagamentos sa;impuesto predial;p;pagos web;11;1;25896022;54
nu pagamentos sa;impuesto predial;p;pagos web;11;2;24234563;41
nu pagamentos sa;impuesto predial;p;pagos web;11;3;21092461;31
nu pagamentos sa;impuesto predial;p;pagos web;11;4;22481503;41
nu pagamentos sa;impuesto predial;p;pagos web;11;5;17291429;24
nu pagamentos sa;impuesto predial;p;pagos web;11;6;7619707;11
nu pagamentos sa;impuesto predial;p;pagos web;12;0;32536395;43
nu pagamentos sa;impuesto predial;p;pagos web;12;1;22748044;44
nu pagamentos sa;impuesto predial;p;pagos web;12;2;38176803;45
nu pagamentos sa;impuesto predial;p;pagos web;12;3;12979333;24
nu pagamentos sa;impuesto predial;p;pagos web;12;4;26649888;27
nu pagamentos sa;impuesto predial;p;pagos web;12;5;10620224;17
nu pagamentos sa;impuesto predial;p;pagos web;12;6;9271582;21
nu pagamentos sa;impuesto predial;p;pagos web;13;0;23179579;35
nu pagamentos sa;impuesto predial;p;pagos web;13;1;25605867;51
nu pagamentos sa;impuesto predial;p;pagos web;13;2;27034582;39
nu pagamentos sa;impuesto predial;p;pagos web;13;3;15330294;27
nu pagamentos sa;impuesto predial;p;pagos web;13;4;20949022;38
nu pagamentos sa;impuesto predial;p;pagos web;13;5;4503548;13
nu pagamentos sa;impuesto predial;p;pagos web;13;6;11541999;14
nu pagamentos sa;impuesto predial;p;pagos web;14;0;21679312;44
nu pagamentos sa;impuesto predial;p;pagos web;14;1;30640151;37
